startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar_0,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9
100,소요산역,119,광운대역,100,소요산역,1,0,FRI,10,10,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,119,광운대역,100,소요산역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,119,광운대역,100,소요산역,1,0,FRI,10,30,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,119,광운대역,100,소요산역,1,0,FRI,10,40,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,119,광운대역,100,소요산역,1,0,FRI,10,50,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,10,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,30,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,40,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,141,구로역,100,소요산역,1,0,FRI,10,50,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,00,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,10,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,30,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,40,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
100,소요산역,161,인천역,100,소요산역,1,0,FRI,10,50,2,1,2,1,1.0,1.0,1.0,1.0,1.0,0.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,100,소요산역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,101,동두천역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,00,1,1,0,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,광운대역,101,동두천역,103,동두천중앙역,0,1,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
141,구로역,101,동두천역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,100,소요산역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,101,동두천역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,30,2,1,3,2,1.0,2.0,1.0,2.0,3.0,3.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,40,2,2,3,3,3.0,3.0,3.0,3.0,3.0,5.0
161,인천역,100,소요산역,102,보산역,0,0,FRI,10,50,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,00,1,1,0,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,100,소요산역,103,동두천중앙역,0,1,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,00,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,10,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,20,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,0.0,1.0,1.0,2.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,40,1,1,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,101,동두천역,102,보산역,0,0,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,00,1,1,0,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,인천역,101,동두천역,103,동두천중앙역,0,1,FRI,10,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,119,광운대역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,141,구로역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,00,3,2,5,2,3.0,1.0,1.0,1.0,1.0,1.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,10,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,161,인천역,101,동두천역,1,0,FRI,10,50,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,119,광운대역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,141,구로역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,152,부평역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,00,2,1,3,1,2.0,0.0,0.0,0.0,1.0,1.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,30,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,40,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
101,동두천역,161,인천역,101,동두천역,1,0,FRI,10,50,3,2,3,3,2.0,2.0,2.0,1.0,1.0,1.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,100,소요산역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
119,광운대역,101,동두천역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
141,구로역,101,동두천역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,100,소요산역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
152,부평역,101,동두천역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,10,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,20,2,1,4,1,1.0,1.0,1.0,2.0,4.0,5.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,30,2,1,2,2,2.0,3.0,1.0,2.0,2.0,3.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,40,2,2,3,3,3.0,3.0,3.0,3.0,3.0,5.0
161,인천역,100,소요산역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,00,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,20,1,0,2,0,0.0,0.0,0.0,1.0,2.0,3.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,30,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,40,1,2,2,2,2.0,2.0,2.0,2.0,2.0,3.0
161,인천역,101,동두천역,103,동두천중앙역,0,0,FRI,10,50,3,1,3,1,2.0,2.0,3.0,3.0,1.0,2.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,00,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,10,3,2,4,3,4.0,1.0,1.0,1.0,1.0,1.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,20,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,30,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,40,1,1,3,3,1.0,1.0,3.0,1.0,3.0,1.0
100,소요산역,119,광운대역,102,보산역,1,0,FRI,10,50,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,00,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,10,3,2,4,3,4.0,1.0,1.0,1.0,1.0,1.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,20,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,30,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,40,1,1,3,3,1.0,1.0,3.0,1.0,3.0,1.0
100,소요산역,141,구로역,102,보산역,1,0,FRI,10,50,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,00,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,10,4,3,5,5,5.0,2.0,2.0,1.0,1.0,1.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,20,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,30,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,40,1,1,3,3,1.0,1.0,3.0,1.0,3.0,1.0
100,소요산역,161,인천역,102,보산역,1,0,FRI,10,50,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,00,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,10,3,2,4,3,4.0,1.0,1.0,1.0,1.0,1.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,20,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,30,2,2,3,3,2.0,2.0,2.0,1.0,1.0,2.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,40,1,1,3,3,1.0,1.0,3.0,1.0,3.0,1.0
101,동두천역,119,광운대역,102,보산역,1,0,FRI,10,50,4,4,4,4,3.0,3.0,2.0,2.0,2.0,2.0
101,동두천역,119,광운대역,101,동두천역,1,1,FRI,10,00,2,2,2,2,2.0,3.0,2.0,1.0,2.0,1.0
