startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar_0,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9
553,상일동역,510,방화역,519,신정역,0,0,FRI,10,30,11,10,18,19,22,19,18,11,,
553,상일동역,510,방화역,519,신정역,0,0,FRI,10,40,9,11,15,18,20,20,16,12,,
553,상일동역,510,방화역,519,신정역,0,0,FRI,10,50,9,10,17,17,19,18,19,11,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,00,8,10,11,18,18,22,16,9,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,10,8,9,13,17,17,16,13,11,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,20,7,9,13,13,12,13,12,9,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,30,13,12,21,23,26,23,21,14,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,40,9,11,15,18,20,20,16,12,,
558,하남검단산역,510,방화역,519,신정역,0,0,FRI,10,50,8,9,15,15,16,16,17,9,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,00,8,9,10,16,17,20,15,8,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,10,10,11,15,21,21,20,16,14,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,20,11,12,19,19,17,19,18,12,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,30,9,9,15,17,19,17,15,10,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,40,10,11,16,19,21,21,17,13,,
P555,마천역,510,방화역,519,신정역,0,0,FRI,10,50,13,15,24,24,26,25,27,15,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,00,42,50,51,49,43,41,31,30,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,10,44,50,51,43,50,35,39,31,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,20,43,53,51,45,43,35,34,32,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,30,40,52,50,40,36,33,28,27,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
510,방화역,530,애오개역,518,까치산역,1,0,FRI,10,50,39,49,46,42,33,31,25,23,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,00,42,50,51,49,43,41,31,30,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,10,44,50,51,43,50,35,39,31,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,20,43,53,51,45,43,35,34,32,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,30,40,52,50,40,36,33,28,27,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
510,방화역,544,군자역,518,까치산역,1,0,FRI,10,50,39,49,46,42,33,31,25,23,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,00,42,50,51,49,43,41,31,30,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,10,44,50,51,43,50,35,39,31,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,20,43,53,51,45,43,35,34,32,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,30,40,52,50,40,36,33,28,27,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
510,방화역,553,상일동역,518,까치산역,1,0,FRI,10,50,39,49,46,42,33,31,25,23,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,00,43,51,52,50,44,42,32,31,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,10,47,53,55,46,54,38,41,33,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,20,42,51,50,44,42,34,33,32,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,30,46,61,57,46,41,38,32,31,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,40,48,52,52,47,43,38,34,31,,
510,방화역,558,하남검단산역,518,까치산역,1,0,FRI,10,50,42,53,50,45,36,34,27,25,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,00,46,55,55,53,47,45,34,33,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,10,45,51,52,44,51,36,40,32,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,20,44,54,53,46,44,35,35,33,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,30,39,51,48,39,35,32,27,26,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
510,방화역,P555,마천역,518,까치산역,1,0,FRI,10,50,41,52,49,44,35,33,27,24,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,00,42,50,51,49,43,41,31,30,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,10,44,50,51,43,50,35,39,31,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,20,43,53,51,45,43,35,34,32,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,30,40,52,50,40,36,33,28,27,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
517,화곡역,558,하남검단산역,518,까치산역,1,0,FRI,10,50,39,49,46,42,33,31,25,23,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,00,42,50,51,49,43,41,31,30,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,10,44,50,51,43,50,35,39,31,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,20,43,53,51,45,43,35,34,32,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,30,40,52,50,40,36,33,28,27,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,40,42,46,46,42,38,34,30,27,,
517,화곡역,P555,마천역,518,까치산역,1,0,FRI,10,50,39,49,46,42,33,31,25,23,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
526,여의도역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
530,애오개역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
540,왕십리역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
544,군자역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
548,강동역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,10,10,12,13,18,15,16,14,13,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,20,10,10,15,17,17,16,15,12,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,30,14,11,18,20,22,20,18,12,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,40,12,11,15,19,19,20,18,15,,
553,상일동역,510,방화역,520,목동역,0,0,FRI,10,50,13,12,16,16,21,20,18,12,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,10,8,10,12,16,13,14,12,11,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,20,10,9,14,15,16,15,14,11,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,30,16,13,21,24,26,24,21,15,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,40,10,9,14,16,17,17,16,13,,
558,하남검단산역,510,방화역,520,목동역,0,0,FRI,10,50,10,10,13,13,17,17,15,10,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,00,11,10,12,16,18,20,16,9,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,10,12,14,16,22,19,19,17,16,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,20,12,11,18,19,19,18,18,13,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,30,12,10,16,18,19,18,16,11,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,40,13,12,17,21,22,22,20,16,,
P555,마천역,510,방화역,520,목동역,0,0,FRI,10,50,15,14,19,19,24,24,22,14,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,00,48,59,57,55,49,49,37,37,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,10,46,57,56,49,55,43,44,34,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,20,49,59,57,50,47,39,39,37,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,30,42,63,53,42,41,38,33,32,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,40,49,54,50,47,43,40,36,32,,
510,방화역,530,애오개역,519,신정역,1,0,FRI,10,50,43,57,51,46,36,39,31,25,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,00,48,59,57,55,49,49,37,37,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,10,46,57,56,49,55,43,44,34,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,20,49,59,57,50,47,39,39,37,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,30,42,63,53,42,41,38,33,32,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,40,49,54,50,47,43,40,36,32,,
510,방화역,544,군자역,519,신정역,1,0,FRI,10,50,43,57,51,46,36,39,31,25,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,00,48,59,57,55,49,49,37,37,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,10,46,57,56,49,55,43,44,34,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,20,49,59,57,50,47,39,39,37,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,30,42,63,53,42,41,38,33,32,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,40,49,54,50,47,43,40,36,32,,
510,방화역,553,상일동역,519,신정역,1,0,FRI,10,50,43,57,51,46,36,39,31,25,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,00,50,61,59,57,51,51,38,39,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,10,50,61,61,53,59,47,47,37,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,20,47,57,56,49,46,38,38,36,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,30,49,73,62,49,48,44,38,37,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,40,55,62,57,54,49,45,41,37,,
510,방화역,558,하남검단산역,519,신정역,1,0,FRI,10,50,46,61,55,49,38,42,34,27,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,00,51,62,61,58,52,52,39,40,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,10,48,59,59,51,57,45,45,36,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,20,50,60,58,51,48,39,40,37,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,30,41,61,52,41,40,37,32,31,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,40,48,53,49,46,42,39,35,31,,
510,방화역,P555,마천역,519,신정역,1,0,FRI,10,50,45,59,54,48,38,41,33,27,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,00,48,59,57,55,49,49,37,37,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,10,46,57,56,49,55,43,44,34,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,20,49,59,57,50,47,39,39,37,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,30,42,63,53,42,41,38,33,32,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,40,49,54,50,47,43,40,36,32,,
517,화곡역,558,하남검단산역,519,신정역,1,0,FRI,10,50,43,57,51,46,36,39,31,25,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,00,48,59,57,55,49,49,37,37,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,10,46,57,56,49,55,43,44,34,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,20,49,59,57,50,47,39,39,37,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,30,42,63,53,42,41,38,33,32,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,40,49,54,50,47,43,40,36,32,,
517,화곡역,P555,마천역,519,신정역,1,0,FRI,10,50,43,57,51,46,36,39,31,25,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
526,여의도역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
530,애오개역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
540,왕십리역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
544,군자역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
548,강동역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,10,11,13,15,17,17,18,17,12,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,30,13,12,16,20,23,22,17,13,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,40,12,10,17,21,19,21,20,16,,
553,상일동역,510,방화역,521,오목교역,0,0,FRI,10,50,13,13,17,17,21,23,19,13,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,10,10,11,13,14,15,15,15,11,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,20,13,12,18,20,21,21,17,14,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,30,15,15,18,24,27,26,20,15,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,40,11,9,15,18,16,19,18,14,,
558,하남검단산역,510,방화역,521,오목교역,0,0,FRI,10,50,12,12,15,15,19,20,17,11,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,00,11,10,14,16,19,22,15,12,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,10,13,15,18,20,21,21,21,15,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,20,12,11,17,18,20,20,16,13,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,30,12,12,15,19,22,21,16,12,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,40,13,12,19,23,21,24,23,17,,
P555,마천역,510,방화역,521,오목교역,0,0,FRI,10,50,16,15,20,20,25,27,22,15,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,00,50,64,53,51,48,46,44,43,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,10,51,63,64,56,61,51,46,42,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,20,57,53,60,62,57,48,43,43,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,30,45,64,55,45,46,40,37,35,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,40,50,67,54,52,47,46,36,34,,
510,방화역,530,애오개역,520,목동역,1,0,FRI,10,50,50,56,53,50,43,42,40,34,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,00,50,64,53,51,48,46,44,43,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,10,51,63,64,56,61,51,46,42,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,20,57,53,60,62,57,48,43,43,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,30,45,64,55,45,46,40,37,35,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,40,50,67,54,52,47,46,36,34,,
510,방화역,544,군자역,520,목동역,1,0,FRI,10,50,50,56,53,50,43,42,40,34,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,00,50,64,53,51,48,46,44,43,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,10,51,63,64,56,61,51,46,42,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,20,57,53,60,62,57,48,43,43,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,30,45,64,55,45,46,40,37,35,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,40,50,67,54,52,47,46,36,34,,
510,방화역,553,상일동역,520,목동역,1,0,FRI,10,50,50,56,53,50,43,42,40,34,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,00,55,70,59,56,53,51,49,47,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,10,53,66,68,59,64,53,49,44,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,20,58,54,61,63,58,49,44,44,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,30,49,69,60,49,50,43,41,38,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,40,56,75,61,58,53,52,40,38,,
510,방화역,558,하남검단산역,520,목동역,1,0,FRI,10,50,52,58,56,53,45,43,41,36,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,00,54,69,58,55,52,50,48,46,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,10,52,65,67,58,63,52,48,43,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,20,56,52,59,60,56,47,43,43,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,30,46,65,57,46,47,41,38,36,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,40,49,65,53,50,46,45,35,33,,
510,방화역,P555,마천역,520,목동역,1,0,FRI,10,50,52,58,56,53,45,43,41,36,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,00,50,64,53,51,48,46,44,43,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,10,51,63,64,56,61,51,46,42,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,20,57,53,60,62,57,48,43,43,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,30,45,64,55,45,46,40,37,35,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,40,50,67,54,52,47,46,36,34,,
517,화곡역,558,하남검단산역,520,목동역,1,0,FRI,10,50,50,56,53,50,43,42,40,34,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,00,50,64,53,51,48,46,44,43,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,10,51,63,64,56,61,51,46,42,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,20,57,53,60,62,57,48,43,43,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,30,45,64,55,45,46,40,37,35,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,40,50,67,54,52,47,46,36,34,,
517,화곡역,P555,마천역,520,목동역,1,0,FRI,10,50,50,56,53,50,43,42,40,34,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
526,여의도역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
530,애오개역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
540,왕십리역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
544,군자역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
548,강동역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,10,14,16,19,23,21,25,25,17,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,20,19,17,24,25,27,30,23,18,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,40,15,15,22,24,24,30,28,19,,
553,상일동역,510,방화역,522,양평역,0,0,FRI,10,50,18,17,19,22,26,32,26,17,,
558,하남검단산역,510,방화역,522,양평역,0,0,FRI,10,00,14,12,19,20,21,29,20,17,,
558,하남검단산역,510,방화역,522,양평역,0,0,FRI,10,10,12,14,16,19,18,22,21,14,,
558,하남검단산역,510,방화역,522,양평역,0,0,FRI,10,20,21,19,27,28,29,33,25,20,,
558,하남검단산역,510,방화역,522,양평역,0,0,FRI,10,30,14,13,21,24,25,29,24,17,,
558,하남검단산역,510,방화역,522,양평역,0,0,FRI,10,40,13,14,20,22,22,27,25,18,,
